dimension_id,dimension_name,option_id,display_text,bt_score
2,Action Intensity,2,Jumanji (1995),0.356682
2,Action Intensity,1059,William Shakespeare's Romeo + Juliet (1996),-0.160075
2,Action Intensity,7381,"Whole Ten Yards, The (2004)",0.257384
2,Action Intensity,5941,Drumline (2002),-0.178323
2,Action Intensity,2334,"Siege, The (1998)",0.476747
2,Action Intensity,3204,"Boys from Brazil, The (1978)",0.143071
2,Action Intensity,2546,"Deep End of the Ocean, The (1999)",-0.262147
2,Action Intensity,433,Clean Slate (1994),-0.181683
2,Action Intensity,1372,Star Trek VI: The Undiscovered Country (1991),0.015585
2,Action Intensity,1680,Sliding Doors (1998),-0.264019
2,Action Intensity,1132,Manon of the Spring (Manon des sources) (1986),-0.258474
2,Action Intensity,3100,"River Runs Through It, A (1992)",-0.266481
2,Action Intensity,725,"Great White Hype, The (1996)",-0.125779
2,Action Intensity,66934,Dr. Horrible's Sing-Along Blog (2008),-0.202306
2,Action Intensity,100498,"Good Day to Die Hard, A (2013)",1.0
2,Action Intensity,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.260619
2,Action Intensity,2504,200 Cigarettes (1999),-0.255506
2,Action Intensity,2212,"Man Who Knew Too Much, The (1934)",-0.017673
2,Action Intensity,80590,Wall Street: Money Never Sleeps (2010),-0.255735
2,Action Intensity,2771,Brokedown Palace (1999),-0.25805
2,Action Intensity,2376,"View to a Kill, A (1985)",0.621478
2,Action Intensity,1005,D3: The Mighty Ducks (1996),-0.113549
2,Action Intensity,111759,Edge of Tomorrow (2014),0.774253
2,Action Intensity,161922,The Edge of Seventeen (2016),-0.261903
2,Action Intensity,3754,"Adventures of Rocky and Bullwinkle, The (2000)",0.059771
2,Action Intensity,86142,13 Assassins (Jûsan-nin no shikaku) (2010),0.603111
2,Action Intensity,114847,Autómata (Automata) (2014),-0.077832
2,Action Intensity,973,Meet John Doe (1941),-0.261321
2,Action Intensity,6958,"Haunted Mansion, The (2003)",-0.095725
2,Action Intensity,2381,Police Academy 4: Citizens on Patrol (1987),0.09992
2,Action Intensity,232,Eat Drink Man Woman (Yin shi nan nu) (1994),-0.266838
2,Action Intensity,328,Tales from the Crypt Presents: Demon Knight (1995),0.173154
2,Action Intensity,1913,Picnic at Hanging Rock (1975),-0.264005
2,Action Intensity,202429,Once Upon a Time in Hollywood (2019),-0.241805
2,Action Intensity,6534,Hulk (2003),0.254051
2,Action Intensity,2639,Mommie Dearest (1981),-0.261585
2,Action Intensity,72294,"Christmas Carol, A (2009)",-0.260717
2,Action Intensity,7842,Dune (2000),0.009157
2,Action Intensity,47640,Beerfest (2006),-0.171447
2,Action Intensity,1998,Exorcist II: The Heretic (1977),-0.207541
2,Action Intensity,4681,"War of the Roses, The (1989)",-0.184016
2,Action Intensity,2375,"Money Pit, The (1986)",-0.213189
2,Action Intensity,32587,Sin City (2005),0.734331
2,Action Intensity,5833,Dog Soldiers (2002),0.837345
2,Action Intensity,51091,Black Snake Moan (2006),-0.24782
2,Action Intensity,26242,Duel (1971),0.350149
2,Action Intensity,192379,First Man (2018),-0.172026
2,Action Intensity,4254,Crocodile Dundee in Los Angeles (2001),-0.186789
2,Action Intensity,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.269862
2,Action Intensity,371,"Paper, The (1994)",-0.261588
2,Action Intensity,258,"Kid in King Arthur's Court, A (1995)",-0.089439
3,Humor Intensity,1453,"Beautician and the Beast, The (1997)",0.471308
3,Humor Intensity,71282,"Food, Inc. (2008)",-0.293228
3,Humor Intensity,1976,Friday the 13th Part 3: 3D (1982),-0.287209
3,Humor Intensity,3062,"Longest Day, The (1962)",-0.286905
3,Humor Intensity,73929,Legion (2010),-0.287618
3,Humor Intensity,354,Cobb (1994),-0.292203
3,Humor Intensity,801,Harriet the Spy (1996),0.253602
3,Humor Intensity,286897,Spider-Man: Across the Spider-Verse (2023),0.092954
3,Humor Intensity,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",-0.288384
3,Humor Intensity,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),0.220244
3,Humor Intensity,169906,The Night Of (2016),-0.287766
3,Humor Intensity,1019,"20,000 Leagues Under the Sea (1954)",-0.287245
3,Humor Intensity,5,Father of the Bride Part II (1995),0.590475
3,Humor Intensity,60487,"It's the Great Pumpkin, Charlie Brown (1966)",0.37563
3,Humor Intensity,192803,Bohemian Rhapsody (2018),-0.282916
3,Humor Intensity,971,Cat on a Hot Tin Roof (1958),-0.287369
3,Humor Intensity,244178,The Northman,-0.293363
3,Humor Intensity,1378,Young Guns (1988),0.050179
3,Humor Intensity,104283,"Wind Rises, The (Kaze tachinu) (2013)",-0.287299
3,Humor Intensity,57532,Meet the Spartans (2008),1.0
3,Humor Intensity,2026,Disturbing Behavior (1998),-0.286826
3,Humor Intensity,1015,Homeward Bound: The Incredible Journey (1993),-0.116448
3,Humor Intensity,3877,Supergirl (1984),-0.155012
3,Humor Intensity,7137,"Cooler, The (2003)",0.033376
3,Humor Intensity,2261,One Crazy Summer (1986),0.863658
3,Humor Intensity,32460,Knockin' on Heaven's Door (1997),0.171177
3,Humor Intensity,8908,Ladder 49 (2004),-0.287743
3,Humor Intensity,3145,Cradle Will Rock (1999),-0.288464
3,Humor Intensity,2686,"Red Violin, The (Violon rouge, Le) (1998)",-0.287299
3,Humor Intensity,2739,"Color Purple, The (1985)",-0.289686
3,Humor Intensity,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",-0.286906
3,Humor Intensity,93272,Dr. Seuss' The Lorax (2012),0.210033
3,Humor Intensity,2116,"Lord of the Rings, The (1978)",-0.281319
3,Humor Intensity,57274,[REC] (2007),-0.29005
3,Humor Intensity,2787,Cat's Eye (1985),-0.286917
3,Humor Intensity,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0.115672
3,Humor Intensity,5876,"Quiet American, The (2002)",-0.28927
3,Humor Intensity,1391,Mars Attacks! (1996),0.571632
3,Humor Intensity,1949,"Man for All Seasons, A (1966)",-0.291316
3,Humor Intensity,8860,Cellular (2004),-0.286563
3,Humor Intensity,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),0.218468
3,Humor Intensity,37384,Waiting... (2005),0.635599
3,Humor Intensity,253,Interview with the Vampire: The Vampire Chronicles (1994),-0.288472
3,Humor Intensity,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),-0.287439
3,Humor Intensity,3022,"General, The (1926)",0.576439
3,Humor Intensity,58293,"10,000 BC (2008)",-0.287301
3,Humor Intensity,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0.046116
3,Humor Intensity,8827,"Bill Cosby, Himself (1983)",0.749731
3,Humor Intensity,8169,*batteries not included (1987),0.301992
3,Humor Intensity,2,Jumanji (1995),0.257196
3,Humor Intensity,1059,William Shakespeare's Romeo + Juliet (1996),-0.285917
3,Humor Intensity,7381,"Whole Ten Yards, The (2004)",0.680556
3,Humor Intensity,5941,Drumline (2002),0.193137
3,Humor Intensity,2334,"Siege, The (1998)",-0.291129
3,Humor Intensity,3204,"Boys from Brazil, The (1978)",-0.287842
3,Humor Intensity,2546,"Deep End of the Ocean, The (1999)",-0.288972
3,Humor Intensity,433,Clean Slate (1994),0.429499
3,Humor Intensity,1372,Star Trek VI: The Undiscovered Country (1991),-0.279326
3,Humor Intensity,1680,Sliding Doors (1998),-0.277522
3,Humor Intensity,1132,Manon of the Spring (Manon des sources) (1986),-0.287158
3,Humor Intensity,3100,"River Runs Through It, A (1992)",-0.288786
3,Humor Intensity,725,"Great White Hype, The (1996)",0.619744
3,Humor Intensity,66934,Dr. Horrible's Sing-Along Blog (2008),0.524303
3,Humor Intensity,100498,"Good Day to Die Hard, A (2013)",-0.214805
3,Humor Intensity,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),0.768132
3,Humor Intensity,2504,200 Cigarettes (1999),0.274683
3,Humor Intensity,2212,"Man Who Knew Too Much, The (1934)",-0.288734
3,Humor Intensity,80590,Wall Street: Money Never Sleeps (2010),-0.285473
3,Humor Intensity,2771,Brokedown Palace (1999),-0.287814
3,Humor Intensity,2376,"View to a Kill, A (1985)",-0.14634
3,Humor Intensity,1005,D3: The Mighty Ducks (1996),0.374693
3,Humor Intensity,111759,Edge of Tomorrow (2014),-0.254665
3,Humor Intensity,161922,The Edge of Seventeen (2016),0.362912
3,Humor Intensity,3754,"Adventures of Rocky and Bullwinkle, The (2000)",0.509892
3,Humor Intensity,86142,13 Assassins (Jûsan-nin no shikaku) (2010),-0.287044
3,Humor Intensity,114847,Autómata (Automata) (2014),-0.28946
3,Humor Intensity,973,Meet John Doe (1941),-0.049911
3,Humor Intensity,6958,"Haunted Mansion, The (2003)",0.112721
3,Humor Intensity,2381,Police Academy 4: Citizens on Patrol (1987),0.863697
3,Humor Intensity,232,Eat Drink Man Woman (Yin shi nan nu) (1994),-0.00789
3,Humor Intensity,328,Tales from the Crypt Presents: Demon Knight (1995),-0.28807
3,Humor Intensity,1913,Picnic at Hanging Rock (1975),-0.288193
3,Humor Intensity,202429,Once Upon a Time in Hollywood (2019),-0.030157
3,Humor Intensity,6534,Hulk (2003),-0.278571
3,Humor Intensity,2639,Mommie Dearest (1981),-0.290054
3,Humor Intensity,72294,"Christmas Carol, A (2009)",-0.030568
3,Humor Intensity,7842,Dune (2000),-0.293286
3,Humor Intensity,47640,Beerfest (2006),0.863784
3,Humor Intensity,1998,Exorcist II: The Heretic (1977),-0.291577
3,Humor Intensity,4681,"War of the Roses, The (1989)",0.408846
3,Humor Intensity,2375,"Money Pit, The (1986)",0.697896
3,Humor Intensity,32587,Sin City (2005),-0.286775
3,Humor Intensity,5833,Dog Soldiers (2002),-0.275492
3,Humor Intensity,51091,Black Snake Moan (2006),-0.273096
3,Humor Intensity,26242,Duel (1971),-0.287017
3,Humor Intensity,192379,First Man (2018),-0.290029
3,Humor Intensity,4254,Crocodile Dundee in Los Angeles (2001),0.359352
3,Humor Intensity,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.28796
3,Humor Intensity,371,"Paper, The (1994)",-0.107372
3,Humor Intensity,258,"Kid in King Arthur's Court, A (1995)",0.196212
4,Historical Authenticity,1453,"Beautician and the Beast, The (1997)",-0.140516
4,Historical Authenticity,71282,"Food, Inc. (2008)",-0.140095
4,Historical Authenticity,1976,Friday the 13th Part 3: 3D (1982),-0.141156
4,Historical Authenticity,3062,"Longest Day, The (1962)",0.758861
4,Historical Authenticity,73929,Legion (2010),-0.138385
4,Historical Authenticity,354,Cobb (1994),0.330781
4,Historical Authenticity,801,Harriet the Spy (1996),-0.140727
4,Historical Authenticity,286897,Spider-Man: Across the Spider-Verse (2023),-0.144471
4,Historical Authenticity,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",-0.1374
4,Historical Authenticity,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),-0.138356
4,Historical Authenticity,169906,The Night Of (2016),-0.136879
4,Historical Authenticity,1019,"20,000 Leagues Under the Sea (1954)",0.170895
4,Historical Authenticity,5,Father of the Bride Part II (1995),-0.140517
4,Historical Authenticity,60487,"It's the Great Pumpkin, Charlie Brown (1966)",-0.139131
4,Historical Authenticity,192803,Bohemian Rhapsody (2018),0.255151
4,Historical Authenticity,971,Cat on a Hot Tin Roof (1958),0.041919
4,Historical Authenticity,244178,The Northman,0.914933
4,Historical Authenticity,1378,Young Guns (1988),-0.002992
4,Historical Authenticity,104283,"Wind Rises, The (Kaze tachinu) (2013)",0.503046
4,Historical Authenticity,57532,Meet the Spartans (2008),-0.149481
4,Historical Authenticity,2026,Disturbing Behavior (1998),-0.142052
4,Historical Authenticity,1015,Homeward Bound: The Incredible Journey (1993),-0.140329
4,Historical Authenticity,3877,Supergirl (1984),-0.140332
4,Historical Authenticity,7137,"Cooler, The (2003)",-0.140861
4,Historical Authenticity,2261,One Crazy Summer (1986),-0.141564
4,Historical Authenticity,32460,Knockin' on Heaven's Door (1997),-0.139997
4,Historical Authenticity,8908,Ladder 49 (2004),-0.138179
4,Historical Authenticity,3145,Cradle Will Rock (1999),0.439146
4,Historical Authenticity,2686,"Red Violin, The (Violon rouge, Le) (1998)",0.500275
4,Historical Authenticity,2739,"Color Purple, The (1985)",0.314837
4,Historical Authenticity,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",0.546208
4,Historical Authenticity,93272,Dr. Seuss' The Lorax (2012),-0.138929
4,Historical Authenticity,2116,"Lord of the Rings, The (1978)",-0.138446
4,Historical Authenticity,57274,[REC] (2007),-0.143139
4,Historical Authenticity,2787,Cat's Eye (1985),-0.140345
4,Historical Authenticity,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-0.128427
4,Historical Authenticity,5876,"Quiet American, The (2002)",0.640941
4,Historical Authenticity,1391,Mars Attacks! (1996),-0.143125
4,Historical Authenticity,1949,"Man for All Seasons, A (1966)",1.0
4,Historical Authenticity,8860,Cellular (2004),-0.140574
4,Historical Authenticity,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),-0.134364
4,Historical Authenticity,37384,Waiting... (2005),-0.142797
4,Historical Authenticity,253,Interview with the Vampire: The Vampire Chronicles (1994),0.064082
4,Historical Authenticity,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),0.863925
4,Historical Authenticity,3022,"General, The (1926)",0.050015
4,Historical Authenticity,58293,"10,000 BC (2008)",-0.083501
4,Historical Authenticity,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),-0.141199
4,Historical Authenticity,8827,"Bill Cosby, Himself (1983)",-0.140267
4,Historical Authenticity,8169,*batteries not included (1987),-0.139936
4,Historical Authenticity,2,Jumanji (1995),-0.139299
4,Historical Authenticity,1059,William Shakespeare's Romeo + Juliet (1996),-0.134989
4,Historical Authenticity,7381,"Whole Ten Yards, The (2004)",-0.142225
4,Historical Authenticity,5941,Drumline (2002),-0.139828
4,Historical Authenticity,2334,"Siege, The (1998)",-0.140401
4,Historical Authenticity,3204,"Boys from Brazil, The (1978)",0.061837
4,Historical Authenticity,2546,"Deep End of the Ocean, The (1999)",-0.138899
4,Historical Authenticity,433,Clean Slate (1994),-0.140943
4,Historical Authenticity,1372,Star Trek VI: The Undiscovered Country (1991),-0.14106
4,Historical Authenticity,1680,Sliding Doors (1998),-0.140634
4,Historical Authenticity,1132,Manon of the Spring (Manon des sources) (1986),0.367273
4,Historical Authenticity,3100,"River Runs Through It, A (1992)",0.348789
4,Historical Authenticity,725,"Great White Hype, The (1996)",-0.138004
4,Historical Authenticity,66934,Dr. Horrible's Sing-Along Blog (2008),-0.141064
4,Historical Authenticity,100498,"Good Day to Die Hard, A (2013)",-0.14179
4,Historical Authenticity,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.141059
4,Historical Authenticity,2504,200 Cigarettes (1999),-0.086513
4,Historical Authenticity,2212,"Man Who Knew Too Much, The (1934)",-0.120704
4,Historical Authenticity,80590,Wall Street: Money Never Sleeps (2010),-0.133557
4,Historical Authenticity,2771,Brokedown Palace (1999),-0.140577
4,Historical Authenticity,2376,"View to a Kill, A (1985)",-0.136475
4,Historical Authenticity,1005,D3: The Mighty Ducks (1996),-0.140085
4,Historical Authenticity,111759,Edge of Tomorrow (2014),-0.139018
4,Historical Authenticity,161922,The Edge of Seventeen (2016),-0.140789
4,Historical Authenticity,3754,"Adventures of Rocky and Bullwinkle, The (2000)",-0.141569
4,Historical Authenticity,86142,13 Assassins (Jûsan-nin no shikaku) (2010),0.653557
4,Historical Authenticity,114847,Autómata (Automata) (2014),-0.134927
4,Historical Authenticity,973,Meet John Doe (1941),-0.005178
4,Historical Authenticity,6958,"Haunted Mansion, The (2003)",-0.139627
4,Historical Authenticity,2381,Police Academy 4: Citizens on Patrol (1987),-0.141442
4,Historical Authenticity,232,Eat Drink Man Woman (Yin shi nan nu) (1994),-0.139406
4,Historical Authenticity,328,Tales from the Crypt Presents: Demon Knight (1995),-0.138886
4,Historical Authenticity,1913,Picnic at Hanging Rock (1975),0.278379
4,Historical Authenticity,202429,Once Upon a Time in Hollywood (2019),0.118718
4,Historical Authenticity,6534,Hulk (2003),-0.147004
4,Historical Authenticity,2639,Mommie Dearest (1981),0.02913
4,Historical Authenticity,72294,"Christmas Carol, A (2009)",0.02795
4,Historical Authenticity,7842,Dune (2000),-0.132736
4,Historical Authenticity,47640,Beerfest (2006),-0.142713
4,Historical Authenticity,1998,Exorcist II: The Heretic (1977),-0.137419
4,Historical Authenticity,4681,"War of the Roses, The (1989)",-0.135916
4,Historical Authenticity,2375,"Money Pit, The (1986)",-0.140412
4,Historical Authenticity,32587,Sin City (2005),-0.140648
4,Historical Authenticity,5833,Dog Soldiers (2002),-0.139271
4,Historical Authenticity,51091,Black Snake Moan (2006),-0.139404
4,Historical Authenticity,26242,Duel (1971),-0.139987
4,Historical Authenticity,192379,First Man (2018),0.694369
4,Historical Authenticity,4254,Crocodile Dundee in Los Angeles (2001),-0.137736
4,Historical Authenticity,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.139927
4,Historical Authenticity,371,"Paper, The (1994)",-0.134262
