persona_id,option_a_id,option_b_id,choice_1,choice_2,consistent
12,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,B,B,1
12,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,A,A,1
12,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
12,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
12,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,A,A,1
12,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,B,B,1
13,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,A,A,1
13,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,A,A,1
13,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,B,B,1
13,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,A,A,1
13,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,B,B,1
13,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,B,B,1
13,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
13,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
13,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,B,B,1
13,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,B,A,0
14,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,B,B,1
14,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,A,A,1
14,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,B,B,1
14,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,A,A,1
14,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,A,A,1
14,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,B,B,1
14,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,B,B,1
14,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
14,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,B,A,0
14,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,A,A,1
15,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,A,B,0
15,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,B,B,1
15,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,B,B,1
15,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,A,B,0
15,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,B,B,1
15,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,A,B,0
15,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
15,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
15,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,B,B,1
15,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,B,A,0
17,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,A,A,1
17,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,A,B,0
17,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,A,A,1
17,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,B,B,1
17,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,A,A,1
17,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,A,A,1
17,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
17,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
17,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,A,A,1
17,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,A,A,1
18,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,B,B,1
18,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,A,A,1
18,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,B,B,1
18,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,A,A,1
18,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,A,A,1
18,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,A,B,0
18,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
18,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
18,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,B,B,1
18,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,A,A,1
16,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,A,A,1
16,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,A,A,1
16,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,A,B,0
16,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,B,B,1
16,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,B,B,1
16,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,B,A,0
16,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,2lnebTVUj1n6EJCtV9TuZtOClC69GRzB,A,A,1
16,hLxS5upmNUTL56q5hDPoMrIX7Ds7Pn7g,8I5wlL89uUcSdAW4LIoic7OIthGvti2a,A,A,1
16,WwnM7nuGs5DXW2u9nZTFdsqEn9eFhfIr,GqfgNWgzEAz6Cd6xuEEyK5wdv2UBGUe5,B,B,1
16,jAKY0cfankrId7YxmCEfPPNX0hwezsfZ,6ckcIvqMS4fkx4VzdTee6ZOVPC5L9595,A,A,1
19,pxFN2ipjUPd2URVRk7Y3iH6nu6Jw6gY5,IuOFKPsDQhrBAGnOyJ1V0m4YUFceU7Ky,B,A,0
19,BpUBWLUwrdvl5iRA4UMYNUl1YN2LpAuh,mwGipb5WZY5atgLHgKXkpFo91GvQlidO,B,B,1
19,nLO5HErCbSNbkUMco3QZnQV8voBHh6TE,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,B,B,1
19,0eweAFPZwjEnu6byE8gM6QWkGpSP8Klh,UiqSwJfGX5OUY42S4DA5W7LDNpOsit2y,B,B,1
19,nLMdI8lGROH4YfrBJ4dux800mOnOQEOg,ZJb62BwJWMaX1XzpeSzvPh9D3gUK4BgF,B,B,1
19,n1LCG7OKEdODVL9SoCIHO7kghmRwwBY1,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,A,A,1
