lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.5,0.75,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.6633492875940502,0.026637771069419336,0.0
0.5,0.75,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.5,-0.6752780375690941,0.0164458240619344,0.25
0.5,0.75,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.6600626055241797,0.029053038457764857,0.0
0.5,0.75,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.66167385354279,0.028538021144629333,0.25
0.5,0.75,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6863456769160435,0.0060103422941675255,-0.25
0.5,0.75,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6834128974722852,0.009295786432723774,0.0
0.5,0.75,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.25,-0.6928910449609268,0.000968401595715096,-0.25
0.5,0.75,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6913249093590992,0.001832232247394816,0.25
0.5,0.75,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.683236864665971,0.009152543024681936,0.0
0.5,0.75,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6817591053934797,0.010247776483789939,0.0
0.5,0.75,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,1.0,-0.6780627097139371,0.013672175049837976,0.19999999999999996
0.5,0.75,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6820150234737714,0.009639531111547694,0.0
0.5,0.75,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,0.6,-0.6797768794817466,0.01192777918091259,-0.4
0.5,0.75,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.699375950597721,-0.0053490820380519555,0.0
0.5,0.75,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6895207033202957,0.0035730530933771876,0.0
0.5,0.75,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.75,-0.685554049955567,0.007336383869102292,0.25
0.5,0.75,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6876944324670595,0.005154437876369711,0.0
0.5,0.75,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.75,-0.6823522587807006,0.009984076884575477,0.0
0.5,0.75,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.6953617773994896,-0.002502736526587279,0.0
0.5,0.75,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.5,-0.7022034276060467,-0.008145156350598537,0.25
0.5,0.75,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.25,-0.696810608062036,-0.002987151924648268,0.0
0.5,0.75,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.5,-0.6966223383688198,-0.003535482087789199,0.0
0.5,0.75,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7085240979523539,-0.014775775539061287,0.0
0.5,0.75,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.75,-0.6947313751833682,-0.001120593443432738,0.5
0.5,0.75,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.25,-0.694788981337827,-0.002029191582515799,-0.5
0.5,0.75,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6915626122962824,0.0013201780186435919,0.25
0.5,0.75,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.0,-0.6995431010866054,-0.00623047807246957,-0.5
0.5,0.75,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,1.0,-0.6899502484319111,0.003366313575416613,0.5
0.5,0.75,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.5,-0.6837460002670261,0.008420956225831389,-0.25
0.5,0.75,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6802060074451218,0.011745526979696774,0.0
0.5,0.75,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6803598318911145,0.011914405134288875,0.0
0.5,0.75,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.25,-0.6916580301209804,0.0006229171539788858,-0.5
0.5,0.75,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.679262430174559,0.013061487008492745,0.0
0.5,0.75,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6858491139343003,0.005416667808793241,0.0
0.5,0.75,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.680636478987394,0.010372640842942427,0.0
0.5,0.75,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.6730743394430335,0.018539191572158664,0.0
0.5,0.75,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.6773757931991979,0.01390697899421145,0.25
0.5,0.75,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.5,-0.6974818333091274,-0.002970346419649328,0.25
0.5,0.75,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.6978999589012859,-0.004800632085060874,0.0
0.5,0.75,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.75,-0.6874532030741348,0.006092474564039496,0.25
0.5,0.75,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.75,-0.6824923353999518,0.00789577882692083,-0.25
0.5,0.75,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6802027208198319,0.010815967364990242,0.0
0.5,0.75,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,1.0,-0.6791900659935811,0.011868343448390273,0.25
0.5,0.75,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.5,-0.6818225185898938,0.010969555686621613,0.25
0.5,0.75,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.75,-0.6924900107455807,1.3824871926138016e-06,0.25
0.5,0.75,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.6966547082995618,-0.003633133586921522,-0.25
0.5,0.75,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6827481599107484,0.008605791224626347,0.0
0.5,0.75,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,0.75,-0.6835492793003708,0.0075824963520655375,-0.25
0.5,0.75,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.75,-0.6803956842744198,0.010975175279267724,-0.25
0.5,0.75,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.6860563499010254,0.005243166150309064,0.0
0.5,0.75,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.6948682543638786,-0.0022091263031049913,0.0
0.5,0.75,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.5,-0.683857753569188,0.008237832540579637,-0.25
0.5,0.75,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7129612405461567,-0.018544988414874397,0.0
0.5,0.75,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.656421260125285,0.03375810635539023,0.0
0.5,0.75,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.6577097129095388,0.03283009061346598,0.0
0.5,0.75,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6694522474011172,0.02223279219897556,0.0
0.5,0.75,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6735700417927373,0.018146656389319116,0.0
0.5,0.75,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.6562368562592074,0.03434618219356844,0.0
0.5,0.75,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.674214372634887,0.017828985155137866,0.0
0.5,0.75,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.6690566162398186,0.02285984079275516,0.0
0.5,0.75,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6768589467662132,0.01599883576347605,0.0
0.5,0.75,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6912363588422832,0.0019890542494889196,0.25
0.5,0.75,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.6724510506256104,0.018866929466347715,0.0
0.5,0.75,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6764502719989998,0.015595496128548492,0.0
0.5,0.75,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.6708875293539984,0.02098125995531952,0.0
0.5,0.75,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6713502927024703,0.020341677288584492,0.25
0.5,0.75,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6744247935427932,0.017722904018785623,0.0
0.5,0.75,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.6919014647679808,0.0014845321880139206,0.0
0.5,0.75,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.5,-0.6876427340827126,0.005139422102164115,0.25
0.5,0.75,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.6807380648885206,0.011826069236019476,0.0
0.5,0.75,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6848988190630798,0.00790543702216584,0.0
0.5,0.75,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.75,-0.6888159539209231,0.0033152487802082797,-0.25
0.5,0.75,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.5,-0.6829438537916509,0.009649570602820012,-0.25
0.5,0.75,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6739964725337017,0.01757272526909659,-0.25
0.5,0.75,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.5,-0.6830488589599586,0.009209132305456169,0.0
0.5,0.75,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.6764599847670287,0.015575144476608016,0.0
0.5,0.75,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.6719664906203929,0.01989161737912093,0.0
0.5,0.75,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.6971287787125354,-0.0040148551197544124,0.0
0.5,0.75,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.6959824841968807,-0.002523955209748907,0.0
0.5,0.75,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,1.0,-0.6799463129255788,0.012478609462869494,0.25
0.5,0.75,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6811184973888963,0.01100717702374765,0.25
0.5,0.75,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.5,-0.6830285694106228,0.009285498339526965,-0.25
0.5,0.75,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.5,-0.6896574839738319,0.002808614519252961,-0.25
0.5,0.75,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.6806409234461748,0.011863170027085146,0.25
0.5,0.75,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7024949629359163,-0.00855274082677826,0.25
0.5,0.75,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,1.0,-0.6779081229401063,0.01337404001278597,0.25
0.5,0.75,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6840270361559982,0.008434587803865301,0.25
0.5,0.75,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,1.0,-0.6787259600947284,0.01244584428575124,0.0
0.5,0.75,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6907806307634179,0.0019577945407990294,0.0
0.5,0.75,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6923254547028312,0.0003908911831036477,-0.25
0.5,0.75,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6879765240701867,0.00529893999040576,0.25
0.5,0.75,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.5,-0.6994246105398371,-0.006812081320545449,-0.25
0.5,0.75,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6909376035961587,0.0016795669866027652,-0.25
0.5,0.75,0.75,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,1.0,-0.6732834686748221,0.018372923943062114,0.0
0.5,0.75,0.75,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.6736718896384754,0.017669714936746184,0.0
0.5,0.75,0.75,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.6717344529646204,0.020010687640446112,0.0
0.5,0.75,0.75,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6822811564307347,0.009260424496396635,0.0
0.5,0.75,0.75,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.7162024564130484,-0.020729203442330646,0.0
0.5,0.75,0.75,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.6527726148226076,0.03741742103736945,0.0
0.5,0.75,0.75,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,0.8,-0.6668601978788352,0.024372237221612303,0.20000000000000007
0.5,0.75,0.75,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,1.0,-0.6740729956792121,0.01775643635677493,0.19999999999999996
0.5,0.75,0.75,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,0.8,-0.6594476663142383,0.030882704336256506,0.20000000000000007
0.5,0.75,0.75,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6795147017983199,0.012436243678761283,0.25
0.5,0.75,0.75,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.5,-0.6975403857774768,-0.004117251744771844,0.0
0.5,0.75,0.75,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6862877023109497,0.006668487584719274,0.25
0.5,0.75,0.75,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6822138918262189,0.010070469836837903,0.0
0.5,0.75,0.75,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,1.0,-0.6815808775469984,0.01024127713980083,0.0
0.5,0.75,0.75,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6813976414850029,0.010784345224820857,0.25
0.5,0.75,0.75,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6938026198301837,-0.0010422349383831797,-0.25
0.5,0.75,0.75,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.6944021945388188,-0.0015309166170544009,0.0
0.5,0.75,0.75,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.6777378567848591,0.014035852591347986,0.0
0.5,0.75,0.75,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.6764483405663735,0.015341450733317497,0.0
0.5,0.75,0.75,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.6661460907319569,0.025038556362481756,0.0
0.5,0.75,0.75,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.5,-0.6780489139366824,0.013599267987327579,-0.25
0.5,0.75,0.75,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.668625528503212,0.02215883931835616,0.0
0.5,0.75,0.75,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.25,-0.6916113857103999,0.0006465558424716411,-0.5
0.5,0.75,0.75,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,1.0,-0.6749806317863192,0.01669878257588797,0.25
0.5,0.75,0.75,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.5,-0.7023063821440523,-0.008741066780647677,0.0
0.5,0.75,0.75,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.75,-0.6882219587249538,0.004019440484177572,0.0
0.5,0.75,0.75,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,0.5,-0.6994216918630649,-0.006494961473665017,0.0
0.5,0.75,0.75,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-0.6960093906589813,-0.003956182638845895,-0.5
0.5,0.75,0.75,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.75,-0.6928378054498233,3.658280810470149e-05,0.25
0.5,0.75,0.75,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.6993530218067212,-0.005581236706398207,0.0
0.5,0.75,0.75,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,1,4,1.0,-0.6920506137011905,1.0,-0.673251592951403,0.018799020749787454,0.0
0.5,0.75,0.75,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,2,4,0.75,-0.692272194395104,0.75,-0.6803005878491483,0.011971606545955749,0.0
0.5,0.75,0.75,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,3,4,0.25,-0.6935722697383494,0.25,-0.6958944835157763,-0.002322213777426918,0.0
0.5,0.75,0.75,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,4,4,0.5,-0.69288341392352,0.5,-0.687112148895938,0.005771265027582073,0.0
0.5,0.75,0.75,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,0,4,0.5,-0.6919869228690966,0.5,-0.6826032573890267,0.009383665480069858,0.0
0.5,0.75,0.75,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,1,4,0.75,-0.6927850648558612,0.75,-0.6856115100781884,0.007173554777672786,0.0
0.5,0.75,0.75,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,2,4,0.5,-0.6932548429514276,0.5,-0.6955296644363116,-0.0022748214848840043,0.0
0.5,0.75,0.75,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,3,4,0.75,-0.6925621208023383,1.0,-0.6838179673805058,0.008744153421832435,0.25
0.5,0.75,0.75,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.7141519053971255,-0.01937419557672848,0.0
0.5,0.75,0.75,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.680239564237103,0.012086750367459542,0.0
0.5,0.75,0.75,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6797527556344243,0.01194977388998475,-0.25
0.5,0.75,0.75,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.6846121969341792,0.007825674786219095,-0.25
0.5,0.75,0.75,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,0.5,-0.687640577612906,0.004573737979936876,-0.5
0.5,0.75,0.75,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7017685961937189,-0.008246887495592214,0.0
0.5,0.75,0.75,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.6939946195205334,-0.0006703086182683338,0.0
0.5,0.75,0.75,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6907325768838025,0.0027733072120086355,0.0
0.5,0.75,0.75,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6868330935669552,0.006192058039743764,0.6
0.5,0.75,0.75,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6910935984605164,0.002135097863825597,0.0
0.5,0.75,0.75,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.6951917934087205,-0.0010599528453060225,0.5
0.5,0.75,0.75,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6916094283436359,0.0014583954108589037,-0.25
0.5,0.75,0.75,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7012500505982718,-0.007743157441032156,0.0
0.5,0.75,0.75,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,3,4,0.25,-0.6936224990050501,0.0,-0.6967526893831371,-0.003130190378086928,-0.25
0.5,0.75,0.75,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,4,4,0.75,-0.6930774068097307,0.5,-0.6921447328322219,0.0009326739775088466,-0.25
0.5,0.75,0.75,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,0,4,0.75,-0.691414093721901,0.5,-0.6754412322339314,0.015972861487969614,-0.25
0.5,0.75,0.75,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,1,4,1.0,-0.6911231568843574,1.0,-0.670275321753951,0.020847835130406445,0.0
0.5,0.75,0.75,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,2,4,0.5,-0.6937110318112766,0.5,-0.6981207648209748,-0.004409733009698269,0.0
0.5,0.75,0.75,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,3,4,0.5,-0.6933484607438867,0.5,-0.6881464737553674,0.005201986988519258,0.0
0.5,0.75,0.75,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,4,4,1.0,-0.691460935575063,1.0,-0.6713075685844084,0.02015336699065462,0.0
0.5,0.75,0.75,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,0,4,0.5,-0.6933461948959684,0.5,-0.6937644404892817,-0.00041824559331327116,0.0
0.5,0.75,0.75,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,1,4,0.5,-0.6933979723363053,0.5,-0.6979850907526806,-0.004587118416375269,0.0
0.5,0.75,0.75,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,2,4,0.5,-0.692723397096704,0.5,-0.6937099057271146,-0.0009865086304104986,0.0
0.5,0.75,0.75,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,3,4,0.75,-0.693106248193503,0.75,-0.6912975191369022,0.0018087290566007885,0.0
0.5,0.75,0.75,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,4,4,0.25,-0.6938567634717323,0.25,-0.6991809595909997,-0.005324196119267377,0.0
0.5,0.75,0.75,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,0,4,0.75,-0.6919508583886247,0.5,-0.6875584050548625,0.004392453333762147,-0.25
